l,i,k,la_value
29,1,13,0
29,1,13,0
29,1,13,0
29,2,13,1
29,2,13,0
29,2,13,0
29,2,13,0
29,2,13,0
29,3,13,0
29,3,13,0
29,3,13,0
29,3,13,0
29,3,13,0
29,4,13,0
29,4,13,0
29,4,13,0
29,4,13,0
29,4,13,0
29,5,13,0
29,5,13,0
29,5,13,0
29,5,13,0
29,5,13,0
29,6,13,0
29,6,13,0
29,6,13,0
29,6,13,0
29,6,13,0
29,7,13,0
29,7,13,0
29,7,13,0
29,7,13,0
29,7,13,0
29,8,13,0
29,8,13,0
29,8,13,0
29,8,13,0
29,8,13,0
29,9,13,0
29,9,13,0
29,9,13,0
29,9,13,0
29,9,13,0
29,10,13,0
29,10,13,0
29,10,13,0
29,10,13,0
29,10,13,0
29,11,13,0
29,11,13,0
29,11,13,0
29,11,13,0
29,11,13,0
30,0,13,0
30,0,13,0
30,0,13,0
30,0,13,0
30,0,13,0
30,1,13,0
30,1,13,0
30,1,13,0
30,1,13,0
30,1,13,0
30,2,13,0
30,2,13,0
30,2,13,0
30,2,13,0
30,2,13,0
30,3,13,0
30,3,13,0
30,3,13,0
30,3,13,0
30,3,13,0
30,4,13,0
30,4,13,0
30,4,13,0
30,4,13,0
30,4,13,0
30,5,13,0
30,5,13,0
30,5,13,0
30,5,13,0
30,5,13,0
30,6,13,0
30,6,13,0
30,6,13,0
30,6,13,0
30,6,13,0
30,7,13,0
30,7,13,0
30,7,13,0
30,7,13,0
30,7,13,0
30,8,13,0
30,8,13,0
30,8,13,0
30,8,13,0
30,8,13,0
30,9,13,1
30,9,13,0
30,9,13,0
30,9,13,0
30,9,13,0
30,10,13,1
30,10,13,0
30,10,13,0
30,10,13,0
30,10,13,0
30,11,13,0
30,11,13,0
30,11,13,0
30,11,13,0
30,11,13,0
31,0,13,0
31,0,13,0
31,0,13,0
31,0,13,0
31,0,13,0
31,1,13,0
31,1,13,0
31,1,13,0
31,1,13,0
31,1,13,0
31,2,13,0
31,2,13,0
31,2,13,0
31,2,13,0
31,2,13,0
31,3,13,0
31,3,13,0
31,3,13,0
31,3,13,0
31,3,13,0
31,4,13,0
31,4,13,0
31,4,13,0
31,4,13,0
31,4,13,0
31,5,13,0
31,5,13,0
31,5,13,0
31,5,13,0
31,5,13,0
31,6,13,1
31,6,13,0
31,6,13,0
31,6,13,0
31,6,13,0
31,7,13,0
31,7,13,0
31,7,13,0
31,7,13,0
31,7,13,0
31,8,13,0
31,8,13,0
31,8,13,0
31,8,13,0
31,8,13,0
31,9,13,0
31,9,13,0
31,9,13,0
31,9,13,0
31,9,13,0
31,10,13,0
31,10,13,0
31,10,13,0
31,10,13,0
31,10,13,1
31,11,13,0
31,11,13,0
31,11,13,0
31,11,13,0
31,11,13,1
32,0,13,0
32,0,13,0
32,0,13,0
32,0,13,0
32,0,13,0
32,1,13,1
32,1,13,0
32,1,13,0
32,1,13,0
32,1,13,0
32,2,13,0
32,2,13,0
32,2,13,0
32,2,13,0
32,2,13,0
32,3,13,0
32,3,13,0
32,3,13,0
32,3,13,0
32,3,13,0
32,4,13,0
32,4,13,0
32,4,13,0
32,4,13,0
32,4,13,0
32,5,13,0
32,5,13,0
32,5,13,0
32,5,13,0
32,5,13,0
32,6,13,0
32,6,13,0
32,6,13,0
32,6,13,0
32,6,13,0
32,7,13,0
32,7,13,0
32,7,13,0
32,7,13,0
32,7,13,0
32,8,13,0
32,8,13,0
32,8,13,0
32,8,13,0
32,8,13,0
32,9,13,0
32,9,13,0
32,9,13,0
32,9,13,0
32,9,13,0
32,10,13,0
32,10,13,0
32,10,13,0
32,10,13,0
32,10,13,0
32,11,13,0
32,11,13,0
32,11,13,0
32,11,13,0
32,11,13,0
33,0,13,0
33,0,13,0
33,0,13,0
33,0,13,0
33,0,13,0
33,1,13,0
33,1,13,0
33,1,13,0
33,1,13,0
33,1,13,0
33,2,13,1
33,2,13,0
33,2,13,0
33,2,13,0
33,2,13,0
33,3,13,0
33,3,13,0
33,3,13,0
33,3,13,0
33,3,13,0
33,4,13,1
33,4,13,0
33,4,13,0
33,4,13,0
33,4,13,0
33,5,13,0
33,5,13,0
33,5,13,0
33,5,13,0
33,5,13,0
33,6,13,0
33,6,13,0
33,6,13,0
33,6,13,0
33,6,13,0
33,7,13,0
33,7,13,0
33,7,13,0
33,7,13,0
33,7,13,0
33,8,13,0
33,8,13,0
33,8,13,0
33,8,13,0
33,8,13,0
33,9,13,1
33,9,13,0
33,9,13,0
33,9,13,0
33,9,13,0
33,10,13,0
33,10,13,0
33,10,13,0
33,10,13,0
33,10,13,0
33,11,13,0
33,11,13,0
33,11,13,0
33,11,13,0
33,11,13,0
34,0,13,0
34,0,13,0
34,0,13,0
34,0,13,0
34,0,13,0
34,1,13,0
34,1,13,0
34,1,13,0
34,1,13,0
34,1,13,0
34,2,13,0
34,2,13,0
34,2,13,0
34,2,13,0
34,2,13,0
34,3,13,0
34,3,13,0
34,3,13,0
34,3,13,0
34,3,13,0
34,4,13,0
34,4,13,0
34,4,13,0
34,4,13,0
34,4,13,0
34,5,13,0
34,5,13,0
34,5,13,0
34,5,13,0
34,5,13,0
34,6,13,0
34,6,13,0
34,6,13,0
34,6,13,0
34,6,13,0
34,7,13,0
34,7,13,0
34,7,13,0
34,7,13,0
34,7,13,0
34,8,13,0
34,8,13,0
34,8,13,0
34,8,13,0
34,8,13,0
34,9,13,0
34,9,13,0
34,9,13,0
34,9,13,0
34,9,13,0
34,10,13,0
34,10,13,0
34,10,13,0
34,10,13,0
34,10,13,0
34,11,13,0
34,11,13,0
34,11,13,0
34,11,13,0
34,11,13,0
35,0,13,0
35,0,13,0
35,0,13,0
35,0,13,0
35,0,13,0
35,1,13,0
35,1,13,0
35,1,13,0
35,1,13,0
35,1,13,0
35,2,13,0
35,2,13,0
35,2,13,0
35,2,13,0
35,2,13,0
35,3,13,0
35,3,13,0
35,3,13,0
35,3,13,0
35,3,13,0
35,4,13,0
35,4,13,0
35,4,13,1
35,4,13,0
35,4,13,0
35,5,13,0
35,5,13,0
35,5,13,0
35,5,13,0
35,5,13,0
35,6,13,0
35,6,13,0
35,6,13,0
35,6,13,0
35,6,13,0
35,7,13,0
35,7,13,0
35,7,13,0
35,7,13,0
35,7,13,0
35,8,13,0
35,8,13,0
35,8,13,0
35,8,13,0
35,8,13,0
35,9,13,0
35,9,13,0
35,9,13,0
35,9,13,0
35,9,13,0
35,10,13,0
35,10,13,0
35,10,13,0
35,10,13,0
35,10,13,0
35,11,13,0
35,11,13,0
35,11,13,0
35,11,13,0
35,11,13,0
36,0,13,0
36,0,13,0
36,0,13,0
36,0,13,0
36,0,13,0
36,1,13,0
36,1,13,0
36,1,13,0
36,1,13,0
36,1,13,0
36,2,13,0
36,2,13,0
36,2,13,0
36,2,13,0
36,2,13,0
36,3,13,0
36,3,13,0
36,3,13,0
36,3,13,0
36,3,13,0
36,4,13,0
36,4,13,0
36,4,13,0
36,4,13,0
36,4,13,1
36,5,13,0
36,5,13,0
36,5,13,0
36,5,13,0
36,5,13,0
36,6,13,0
36,6,13,0
36,6,13,0
36,6,13,0
36,6,13,0
36,7,13,1
36,7,13,0
36,7,13,0
36,7,13,0
36,7,13,0
36,8,13,1
36,8,13,0
36,8,13,0
36,8,13,0
36,8,13,0
36,9,13,0
36,9,13,0
36,9,13,0
36,9,13,0
36,9,13,0
36,10,13,0
36,10,13,0
36,10,13,0
36,10,13,0
36,10,13,0
36,11,13,0
36,11,13,0
36,11,13,0
36,11,13,0
36,11,13,0
37,0,13,0
37,0,13,0
37,0,13,0
37,0,13,0
37,0,13,0
37,1,13,0
37,1,13,0
37,1,13,0
37,1,13,0
37,1,13,0
37,2,13,0
37,2,13,0
37,2,13,0
37,2,13,0
37,2,13,0
37,3,13,0
37,3,13,0
37,3,13,0
37,3,13,0
37,3,13,0
37,4,13,0
37,4,13,0
37,4,13,0
37,4,13,0
37,4,13,0
37,5,13,0
37,5,13,0
37,5,13,0
37,5,13,0
37,5,13,0
37,6,13,0
37,6,13,0
37,6,13,0
37,6,13,0
37,6,13,0
37,7,13,0
37,7,13,0
37,7,13,0
37,7,13,0
37,7,13,0
37,8,13,0
37,8,13,0
37,8,13,0
37,8,13,0
37,8,13,0
37,9,13,0
37,9,13,0
37,9,13,0
37,9,13,0
37,9,13,0
37,10,13,0
37,10,13,0
37,10,13,0
37,10,13,0
37,10,13,0
37,11,13,0
37,11,13,0
37,11,13,0
37,11,13,0
37,11,13,0
38,0,13,0
38,0,13,0
38,0,13,0
38,0,13,0
38,0,13,0
38,1,13,0
38,1,13,0
38,1,13,0
38,1,13,0
38,1,13,0
38,2,13,0
38,2,13,0
38,2,13,0
38,2,13,0
38,2,13,0
38,3,13,0
38,3,13,0
38,3,13,0
38,3,13,0
38,3,13,0
38,4,13,0
38,4,13,0
38,4,13,0
38,4,13,0
38,4,13,0
38,5,13,0
38,5,13,0
38,5,13,0
38,5,13,0
38,5,13,0
38,6,13,0
38,6,13,0
38,6,13,0
38,6,13,0
38,6,13,0
38,7,13,0
38,7,13,0
38,7,13,0
38,7,13,0
38,7,13,0
38,8,13,0
38,8,13,0
38,8,13,0
38,8,13,0
38,8,13,0
38,9,13,0
38,9,13,0
38,9,13,0
38,9,13,0
38,9,13,0
38,10,13,0
38,10,13,0
38,10,13,0
38,10,13,0
38,10,13,0
38,11,13,0
38,11,13,0
38,11,13,0
38,11,13,0
38,11,13,0
39,0,13,0
39,0,13,0
39,0,13,0
39,0,13,0
39,0,13,0
39,1,13,0
39,1,13,1
39,1,13,0
39,1,13,0
39,1,13,0
39,2,13,0
39,2,13,0
39,2,13,0
39,2,13,0
39,2,13,0
39,3,13,0
39,3,13,0
39,3,13,0
39,3,13,0
39,3,13,0
39,4,13,0
39,4,13,0
39,4,13,0
39,4,13,0
39,4,13,0
39,5,13,0
39,5,13,0
39,5,13,0
39,5,13,0
39,5,13,0
39,6,13,0
39,6,13,0
39,6,13,0
39,6,13,0
39,6,13,0
39,7,13,0
39,7,13,0
39,7,13,0
39,7,13,0
39,7,13,0
39,8,13,0
39,8,13,0
39,8,13,0
39,8,13,0
39,8,13,0
39,9,13,0
39,9,13,0
39,9,13,0
39,9,13,0
39,9,13,0
39,10,13,0
39,10,13,0
39,10,13,0
39,10,13,0
39,10,13,0
39,11,13,0
39,11,13,0
39,11,13,0
39,11,13,0
39,11,13,0
40,0,13,0
40,0,13,0
40,0,13,0
40,0,13,0
40,0,13,0
40,1,13,0
40,1,13,0
40,1,13,0
40,1,13,0
40,1,13,0
40,2,13,0
40,2,13,0
40,2,13,0
40,2,13,0
40,2,13,0
40,3,13,0
40,3,13,0
40,3,13,0
40,3,13,0
40,3,13,0
40,4,13,1
40,4,13,0
40,4,13,0
40,4,13,0
40,4,13,0
40,5,13,1
40,5,13,0
40,5,13,0
40,5,13,0
40,5,13,0
40,6,13,0
40,6,13,0
40,6,13,0
40,6,13,0
40,6,13,0
40,7,13,0
40,7,13,0
40,7,13,0
40,7,13,0
40,7,13,0
40,8,13,0
40,8,13,0
40,8,13,0
40,8,13,0
40,8,13,0
40,9,13,0
40,9,13,0
40,9,13,0
40,9,13,0
40,9,13,0
40,10,13,0
40,10,13,0
40,10,13,0
40,10,13,0
40,10,13,0
40,11,13,0
40,11,13,0
40,11,13,0
40,11,13,0
40,11,13,0
41,0,13,0
41,0,13,0
41,0,13,0
41,0,13,0
41,0,13,0
41,1,13,0
41,1,13,0
41,1,13,0
41,1,13,0
41,1,13,0
41,2,13,0
41,2,13,0
41,2,13,0
41,2,13,0
41,2,13,0
41,3,13,0
41,3,13,0
41,3,13,0
41,3,13,0
41,3,13,0
41,4,13,0
41,4,13,0
41,4,13,0
41,4,13,0
41,4,13,0
41,5,13,0
41,5,13,0
41,5,13,0
41,5,13,0
41,5,13,0
41,6,13,0
41,6,13,0
41,6,13,0
41,6,13,0
41,6,13,0
41,7,13,0
41,7,13,0
41,7,13,0
41,7,13,0
41,7,13,0
41,8,13,1
41,8,13,0
41,8,13,0
41,8,13,0
41,8,13,0
41,9,13,0
41,9,13,0
41,9,13,0
41,9,13,0
41,9,13,0
41,10,13,0
41,10,13,0
41,10,13,0
41,10,13,0
41,10,13,0
41,11,13,0
41,11,13,0
41,11,13,0
41,11,13,0
41,11,13,0
42,0,13,0
42,0,13,0
42,0,13,0
42,0,13,0
42,0,13,0
42,1,13,1
42,1,13,0
42,1,13,0
42,1,13,0
42,1,13,0
42,2,13,0
42,2,13,0
42,2,13,0
42,2,13,0
42,2,13,0
42,3,13,0
42,3,13,0
42,3,13,0
42,3,13,0
42,3,13,0
42,4,13,0
42,4,13,0
42,4,13,0
42,4,13,0
42,4,13,0
42,5,13,0
42,5,13,0
42,5,13,0
42,5,13,0
42,5,13,0
42,6,13,0
42,6,13,0
42,6,13,0
42,6,13,0
42,6,13,0
42,7,13,0
42,7,13,0
42,7,13,0
42,7,13,0
42,7,13,0
42,8,13,0
42,8,13,0
42,8,13,0
42,8,13,0
42,8,13,0
42,9,13,0
42,9,13,0
42,9,13,0
42,9,13,0
42,9,13,0
42,10,13,0
42,10,13,0
42,10,13,0
42,10,13,0
42,10,13,0
42,11,13,0
42,11,13,0
42,11,13,0
42,11,13,0
42,11,13,0
43,0,13,0
43,0,13,0
43,0,13,0
43,0,13,0
43,0,13,0
43,1,13,0
43,1,13,1
43,1,13,0
43,1,13,0
43,1,13,0
43,2,13,1
43,2,13,0
43,2,13,0
43,2,13,0
43,2,13,0
43,3,13,0
43,3,13,0
43,3,13,0
43,3,13,0
43,3,13,0
43,4,13,0
43,4,13,0
43,4,13,0
43,4,13,0
43,4,13,0
43,5,13,0
43,5,13,0
43,5,13,0
43,5,13,0
43,5,13,0
43,6,13,1
43,6,13,0
43,6,13,0
43,6,13,0
43,6,13,0
43,7,13,1
43,7,13,0
43,7,13,0
43,7,13,0
43,7,13,0
43,8,13,0
43,8,13,0
43,8,13,0
43,8,13,0
43,8,13,1
43,9,13,0
43,9,13,0
43,9,13,0
43,9,13,0
43,9,13,0
43,10,13,0
43,10,13,0
43,10,13,0
43,10,13,0
43,10,13,0
43,11,13,0
43,11,13,0
43,11,13,0
43,11,13,0
43,11,13,0
44,0,13,0
44,0,13,0
44,0,13,0
44,0,13,0
44,0,13,0
44,1,13,0
44,1,13,0
44,1,13,0
44,1,13,0
44,1,13,0
44,2,13,0
44,2,13,0
44,2,13,0
44,2,13,0
44,2,13,0
44,3,13,1
44,3,13,0
44,3,13,0
44,3,13,0
44,3,13,0
44,4,13,1
44,4,13,0
44,4,13,0
44,4,13,0
44,4,13,0
44,5,13,0
44,5,13,0
44,5,13,0
44,5,13,0
44,5,13,0
44,6,13,0
44,6,13,0
44,6,13,0
44,6,13,0
44,6,13,0
44,7,13,0
44,7,13,0
44,7,13,0
44,7,13,0
44,7,13,0
44,8,13,0
44,8,13,0
44,8,13,0
44,8,13,0
44,8,13,0
44,9,13,0
44,9,13,0
44,9,13,0
44,9,13,0
44,9,13,0
44,10,13,0
44,10,13,0
44,10,13,0
44,10,13,0
44,10,13,0
44,11,13,0
44,11,13,0
44,11,13,0
44,11,13,0
44,11,13,0
45,0,13,0
45,0,13,0
45,0,13,0
45,0,13,0
45,0,13,0
45,1,13,0
45,1,13,0
45,1,13,0
45,1,13,0
45,1,13,0
45,2,13,0
45,2,13,0
45,2,13,0
45,2,13,0
45,2,13,0
45,3,13,0
45,3,13,0
45,3,13,0
45,3,13,0
45,3,13,0
45,4,13,0
45,4,13,0
45,4,13,0
45,4,13,0
45,4,13,0
45,5,13,0
45,5,13,0
45,5,13,0
45,5,13,0
45,5,13,0
45,6,13,0
45,6,13,0
45,6,13,0
45,6,13,0
45,6,13,0
45,7,13,0
45,7,13,0
45,7,13,0
45,7,13,0
45,7,13,0
45,8,13,0
45,8,13,0
45,8,13,0
45,8,13,0
45,8,13,0
45,9,13,0
45,9,13,0
45,9,13,0
45,9,13,0
45,9,13,0
45,10,13,0
45,10,13,0
45,10,13,0
45,10,13,0
45,10,13,0
45,11,13,0
45,11,13,0
45,11,13,0
45,11,13,0
45,11,13,0
46,0,13,0
46,0,13,0
46,0,13,0
46,0,13,0
46,0,13,0
46,1,13,0
46,1,13,0
46,1,13,0
46,1,13,0
46,1,13,0
46,2,13,0
46,2,13,0
46,2,13,0
46,2,13,0
46,2,13,0
46,3,13,0
46,3,13,0
46,3,13,0
46,3,13,0
46,3,13,0
46,4,13,0
46,4,13,0
46,4,13,0
46,4,13,0
46,4,13,0
46,5,13,0
46,5,13,0
46,5,13,0
46,5,13,0
46,5,13,0
46,6,13,0
46,6,13,0
46,6,13,0
46,6,13,0
46,6,13,0
46,7,13,0
46,7,13,0
46,7,13,0
46,7,13,0
46,7,13,0
46,8,13,0
46,8,13,0
46,8,13,0
46,8,13,0
46,8,13,0
46,9,13,0
46,9,13,0
46,9,13,0
46,9,13,0
46,9,13,0
46,10,13,0
46,10,13,0
46,10,13,0
46,10,13,0
46,10,13,0
46,11,13,0
46,11,13,0
46,11,13,0
46,11,13,0
46,11,13,0
47,0,13,0
47,0,13,0
47,0,13,0
47,0,13,0
47,0,13,0
47,1,13,0
47,1,13,0
47,1,13,0
47,1,13,0
47,1,13,0
47,2,13,0
47,2,13,0
47,2,13,0
47,2,13,0
47,2,13,0
47,3,13,1
47,3,13,0
47,3,13,0
47,3,13,0
47,3,13,0
47,4,13,1
47,4,13,0
47,4,13,0
47,4,13,0
47,4,13,0
47,5,13,1
47,5,13,0
47,5,13,0
47,5,13,0
47,5,13,0
47,6,13,0
47,6,13,0
47,6,13,0
47,6,13,0
47,6,13,0
47,7,13,0
47,7,13,0
47,7,13,0
47,7,13,0
47,7,13,0
47,8,13,0
47,8,13,0
47,8,13,0
47,8,13,0
47,8,13,0
47,9,13,0
47,9,13,0
47,9,13,1
47,9,13,0
47,9,13,0
47,10,13,1
47,10,13,0
47,10,13,0
47,10,13,0
47,10,13,0
47,11,13,0
47,11,13,0
47,11,13,0
47,11,13,0
47,11,13,0
48,0,13,1
48,0,13,0
48,0,13,0
48,0,13,0
48,0,13,0
48,1,13,0
48,1,13,0
48,1,13,0
48,1,13,0
48,1,13,0
48,2,13,0
48,2,13,0
48,2,13,0
48,2,13,0
48,2,13,0
48,3,13,0
48,3,13,0
48,3,13,0
48,3,13,0
48,3,13,0
48,4,13,0
48,4,13,0
48,4,13,0
48,4,13,0
48,4,13,0
48,5,13,0
48,5,13,0
48,5,13,0
48,5,13,0
48,5,13,0
48,6,13,0
48,6,13,0
48,6,13,0
48,6,13,0
48,6,13,0
48,7,13,0
48,7,13,0
48,7,13,0
48,7,13,0
48,7,13,0
48,8,13,0
48,8,13,0
48,8,13,0
48,8,13,0
48,8,13,0
48,9,13,0
48,9,13,0
48,9,13,0
48,9,13,0
48,9,13,0
48,10,13,0
48,10,13,0
48,10,13,0
48,10,13,0
48,10,13,0
48,11,13,0
48,11,13,0
48,11,13,0
48,11,13,0
48,11,13,0
49,0,13,0
49,0,13,0
49,0,13,0
49,0,13,0
49,0,13,0
49,1,13,0
49,1,13,0
49,1,13,0
49,1,13,0
49,1,13,0
49,2,13,0
49,2,13,0
49,2,13,0
49,2,13,0
49,2,13,0
49,3,13,0
49,3,13,0
49,3,13,0
49,3,13,0
49,3,13,0
49,4,13,0
49,4,13,0
49,4,13,0
49,4,13,0
49,4,13,0
49,5,13,0
49,5,13,0
49,5,13,0
49,5,13,0
49,5,13,0
49,6,13,0
49,6,13,0
49,6,13,0
49,6,13,0
49,6,13,1
49,7,13,1
49,7,13,0
49,7,13,0
49,7,13,0
49,7,13,0
49,8,13,0
49,8,13,0
49,8,13,0
49,8,13,0
49,8,13,0
49,9,13,0
49,9,13,0
49,9,13,0
49,9,13,0
49,9,13,0
49,10,13,0
49,10,13,0
49,10,13,0
49,10,13,0
49,10,13,0
49,11,13,0
49,11,13,0
49,11,13,0
49,11,13,0
49,11,13,0
50,0,13,0
50,0,13,0
50,0,13,0
50,0,13,0
50,0,13,0
50,1,13,0
50,1,13,0
50,1,13,0
50,1,13,0
50,1,13,0
50,2,13,0
50,2,13,0
50,2,13,0
50,2,13,0
50,2,13,0
50,3,13,0
50,3,13,0
50,3,13,0
50,3,13,0
50,3,13,0
50,4,13,0
50,4,13,0
50,4,13,0
50,4,13,0
50,4,13,0
50,5,13,0
50,5,13,1
50,5,13,0
50,5,13,0
50,5,13,0
50,6,13,0
50,6,13,0
50,6,13,0
50,6,13,0
50,6,13,0
50,7,13,0
50,7,13,0
50,7,13,0
50,7,13,0
50,7,13,0
50,8,13,0
50,8,13,0
50,8,13,0
50,8,13,0
50,8,13,0
50,9,13,0
50,9,13,0
50,9,13,0
50,9,13,0
50,9,13,0
50,10,13,0
50,10,13,0
50,10,13,0
50,10,13,0
50,10,13,0
50,11,13,0
50,11,13,0
50,11,13,0
50,11,13,0
50,11,13,0
51,0,13,0
51,0,13,0
51,0,13,0
51,0,13,0
51,0,13,0
51,1,13,0
51,1,13,0
51,1,13,0
51,1,13,0
51,1,13,0
51,2,13,0
51,2,13,0
51,2,13,0
51,2,13,0
51,2,13,0
51,3,13,0
51,3,13,0
51,3,13,0
51,3,13,0
51,3,13,0
51,4,13,0
51,4,13,0
51,4,13,0
51,4,13,0
51,4,13,0
51,5,13,0
51,5,13,0
51,5,13,0
51,5,13,0
51,5,13,0
51,6,13,0
51,6,13,0
51,6,13,0
51,6,13,0
51,6,13,0
51,7,13,0
51,7,13,0
51,7,13,0
51,7,13,0
51,7,13,0
51,8,13,0
51,8,13,0
51,8,13,0
51,8,13,0
51,8,13,0
51,9,13,0
51,9,13,0
51,9,13,0
51,9,13,0
51,9,13,0
51,10,13,0
51,10,13,0
51,10,13,0
51,10,13,0
51,10,13,0
51,11,13,0
51,11,13,0
51,11,13,0
51,11,13,0
51,11,13,0
52,0,13,0
52,0,13,0
52,0,13,0
52,0,13,0
52,0,13,0
52,1,13,0
52,1,13,0
52,1,13,0
52,1,13,0
52,1,13,0
52,2,13,0
52,2,13,0
52,2,13,0
52,2,13,0
52,2,13,0
52,3,13,1
52,3,13,0
52,3,13,0
52,3,13,0
52,3,13,0
52,4,13,0
52,4,13,0
52,4,13,0
52,4,13,0
52,4,13,0
52,5,13,0
52,5,13,0
52,5,13,0
52,5,13,0
52,5,13,0
52,6,13,0
52,6,13,0
52,6,13,0
52,6,13,0
52,6,13,0
52,7,13,0
52,7,13,0
52,7,13,1
52,7,13,0
52,7,13,0
52,8,13,0
52,8,13,0
52,8,13,0
52,8,13,0
52,8,13,0
52,9,13,0
52,9,13,0
52,9,13,0
52,9,13,0
52,9,13,0
52,10,13,0
52,10,13,0
52,10,13,0
52,10,13,0
52,10,13,0
52,11,13,0
52,11,13,0
52,11,13,0
52,11,13,0
52,11,13,0
53,0,13,1
53,0,13,0
53,0,13,0
53,0,13,0
53,0,13,0
53,1,13,0
53,1,13,0
53,1,13,0
53,1,13,0
53,1,13,0
53,2,13,0
53,2,13,0
53,2,13,0
53,2,13,0
53,2,13,0
53,3,13,0
53,3,13,0
53,3,13,0
53,3,13,0
53,3,13,0
53,4,13,0
53,4,13,0
53,4,13,0
53,4,13,0
53,4,13,0
53,5,13,0
53,5,13,0
53,5,13,0
53,5,13,0
53,5,13,0
53,6,13,0
53,6,13,0
53,6,13,0
53,6,13,0
53,6,13,0
53,7,13,0
53,7,13,0
53,7,13,0
53,7,13,0
53,7,13,0
53,8,13,0
53,8,13,0
53,8,13,0
53,8,13,0
53,8,13,0
53,9,13,0
53,9,13,0
53,9,13,0
53,9,13,0
53,9,13,0
53,10,13,0
53,10,13,0
53,10,13,0
53,10,13,0
53,10,13,0
53,11,13,0
53,11,13,0
53,11,13,0
53,11,13,0
53,11,13,0
54,0,13,0
54,0,13,0
54,0,13,0
54,0,13,0
54,0,13,0
54,1,13,0
54,1,13,0
54,1,13,0
54,1,13,0
54,1,13,0
54,2,13,0
54,2,13,0
54,2,13,0
54,2,13,0
54,2,13,0
54,3,13,0
54,3,13,0
54,3,13,0
54,3,13,0
54,3,13,0
54,4,13,0
54,4,13,0
54,4,13,0
54,4,13,0
54,4,13,0
54,5,13,0
54,5,13,0
54,5,13,0
54,5,13,0
54,5,13,0
54,6,13,0
54,6,13,0
54,6,13,0
54,6,13,0
54,6,13,0
54,7,13,0
54,7,13,0
54,7,13,0
54,7,13,0
54,7,13,0
54,8,13,0
54,8,13,0
54,8,13,0
54,8,13,0
54,8,13,0
54,9,13,0
54,9,13,0
54,9,13,0
54,9,13,0
54,9,13,0
54,10,13,0
54,10,13,0
54,10,13,0
54,10,13,0
54,10,13,0
54,11,13,0
54,11,13,0
54,11,13,0
54,11,13,0
54,11,13,0
55,0,13,0
55,0,13,0
55,0,13,0
55,0,13,0
55,0,13,0
55,1,13,0
55,1,13,0
55,1,13,0
55,1,13,0
55,1,13,0
55,2,13,0
55,2,13,0
55,2,13,0
55,2,13,0
55,2,13,0
55,3,13,0
55,3,13,0
55,3,13,0
55,3,13,0
55,3,13,0
55,4,13,1
55,4,13,0
55,4,13,0
55,4,13,0
55,4,13,0
55,5,13,0
55,5,13,0
55,5,13,0
55,5,13,0
55,5,13,0
55,6,13,0
55,6,13,0
55,6,13,0
55,6,13,0
55,6,13,0
55,7,13,0
55,7,13,0
55,7,13,0
55,7,13,0
55,7,13,0
55,8,13,0
55,8,13,0
55,8,13,0
55,8,13,0
55,8,13,0
55,9,13,0
55,9,13,0
55,9,13,0
55,9,13,0
55,9,13,0
55,10,13,0
55,10,13,0
55,10,13,0
55,10,13,0
55,10,13,0
55,11,13,0
55,11,13,0
55,11,13,0
55,11,13,0
55,11,13,0
56,0,13,0
56,0,13,0
56,0,13,0
56,0,13,0
56,0,13,0
56,1,13,0
56,1,13,0
56,1,13,0
56,1,13,0
56,1,13,0
56,2,13,0
56,2,13,0
56,2,13,0
56,2,13,0
56,2,13,0
56,3,13,0
56,3,13,0
56,3,13,0
56,3,13,0
56,3,13,0
56,4,13,0
56,4,13,0
56,4,13,0
56,4,13,0
56,4,13,0
56,5,13,0
56,5,13,0
56,5,13,0
56,5,13,0
56,5,13,0
56,6,13,0
56,6,13,0
56,6,13,0
56,6,13,0
56,6,13,0
56,7,13,0
56,7,13,0
56,7,13,0
56,7,13,0
56,7,13,0
56,8,13,0
56,8,13,0
56,8,13,0
56,8,13,0
56,8,13,0
56,9,13,0
56,9,13,0
56,9,13,0
56,9,13,0
56,9,13,0
56,10,13,0
56,10,13,0
56,10,13,0
56,10,13,0
56,10,13,0
56,11,13,0
56,11,13,0
56,11,13,0
56,11,13,0
56,11,13,0
57,0,13,0
57,0,13,0
57,0,13,0
57,0,13,0
57,0,13,0
57,1,13,0
57,1,13,0
57,1,13,0
57,1,13,0
57,1,13,0
57,2,13,0
57,2,13,0
57,2,13,0
57,2,13,0
57,2,13,1
57,3,13,0
57,3,13,0
57,3,13,0
57,3,13,0
57,3,13,0
57,4,13,0
57,4,13,0
57,4,13,0
57,4,13,0
57,4,13,0
57,5,13,0
57,5,13,0
57,5,13,0
57,5,13,0
57,5,13,0
57,6,13,0
57,6,13,0
57,6,13,0
57,6,13,0
57,6,13,0
57,7,13,0
57,7,13,0
57,7,13,0
57,7,13,0
57,7,13,0
57,8,13,0
57,8,13,0
57,8,13,0
57,8,13,0
57,8,13,0
57,9,13,0
57,9,13,0
57,9,13,0
57,9,13,0
57,9,13,0
57,10,13,0
57,10,13,0
57,10,13,0
57,10,13,0
57,10,13,0
57,11,13,0
57,11,13,0
57,11,13,0
57,11,13,0
57,11,13,0
58,0,13,0
58,0,13,0
58,0,13,0
58,0,13,0
58,0,13,0
58,1,13,0
58,1,13,0
58,1,13,0
58,1,13,0
58,1,13,0
58,2,13,0
58,2,13,0
58,2,13,0
58,2,13,0
58,2,13,0
